InitialReportDate,DateofDiscovery,Operator,TrackingNum,FacilityType,Latitude,Longitude,county,livestock,PublicByway,ResidenceOrOccupiedStructure,CurrentLandUse,OtherLandUse,SurfaceWaterSupplyArea,WatersoftheState,SpillDescription
12/31/2015,12/30/2015,PIONEER NATURAL RESOURCES USA INC,400962685,WELL,37.10379,-104.66581,LAS ANIMAS,0,0,0,NON-CROP LAND,,0,1,Lease operator found a leak at the well head on the PCW 11-10 well site and isolated upon discovery. it appears that freeze may have caused a check valve to brake releasing produced water. The produced water ran off loctaion entering a dry drainage were it ended at a pond. some water ran down the lease road but did not leave. The spill ran about 350' and is estimated that 60bbls of produced water were spilled. Investigation and repairs will follow.
01/04/2016,01/03/2016,PIONEER NATURAL RESOURCES USA INC,400962992,FLOWLINE,37.19436,-104.9057,LAS ANIMAS,0,0,0,NON-CROP LAND,,0,0,"We had a line brake on the Vallejo 44-5R well site (API 05-071-08843-0000) that occurred on 1/3/2016 that was reported by a truck driver that found water bubbling up out of the ground on location at around 9:30 AM. A lease operator was notified and the leak was isolated. It is estimated that 3bbls of produced water were spilled, all the water stayed on location and no state waters were involved. Plans for repair and investigation will follow."
01/06/2016,01/04/2016,PIONEER NATURAL RESOURCES USA INC,400964924,WELL,37.13182,-104.70985,LAS ANIMAS,0,0,0,NON-CROP LAND,,0,0,Pioneer employee found a valve leaking at the well head on the Doctor 32-31 well site.the leak was isolated and is estiamted that 5bbls of produced water were spilled. the spill did not leave the location and no state waters were involved.
01/06/2016,01/04/2016,PIONEER NATURAL RESOURCES USA INC,400964966,WELL,37.27945,-104.69801,LAS ANIMAS,0,0,0,NON-CROP LAND,,0,0,Lease Operator found a valve leaking at the Carl 21-8 well site and when he atempted to try and tighten the fitting the valve was cracked and came apart reaslesing about 15bbls of produced water before it was isolated. the spill ran down the lease road and ended in a meadow. Water from this spill normaly goes to permited outfall 065A. No State water were involed.
01/09/2016,01/08/2016,PIONEER NATURAL RESOURCES USA INC,400967750,WELL,37.20891,-104.75228,LAS ANIMAS,0,0,0,NON-CROP LAND,,0,0,Lease Operator arrived on the Probe 24-35 location and found a cracked valve at the well head. It apears that freeze may have caused the valve to brake. The operator isolated upon discovery and is estimated that 15bbls of prduced water were spilled. The spill did leave location and ran about 284' with No State Waters involved. Plans for repair and investigation will follow.
01/19/2016,01/18/2016,PIONEER NATURAL RESOURCES USA INC,400974121,WATER GATHERING SYSTEM/LINE,37.23926,-104.78642,LAS ANIMAS,0,0,0,NON-CROP LAND,,0,0,The Well went down stopping the flow of water through the gathering line causing  it freeze and brake just above ground at the Well Head. For reference the spill occured at the Gourdin 24-21Tr well site. The leak was isolated upon discovery. It is estimated that 20bbls of produced water were spilled. Some water did leave location ending in a field below the well site. No State Waters were involved. Plans for repair are being made. This water normally goes to CDPHE permited outfall #191.
01/21/2016,01/20/2016,PIONEER NATURAL RESOURCES USA INC,400975381,WATER GATHERING SYSTEM/LINE,37.23761,-104.83115,LAS ANIMAS,0,0,0,NON-CROP LAND,,0,0,Lease Operator found water leaking from the above ground gathering line at the well head. For reference the spill occured at the Costello 44-24 well site. The leak was isolated upon discovery. It is estimated that 5bbls of produced water were spilled. Most of the water went into the production pit on location and no water left the site. No State Waters were involved.
01/29/2016,01/26/2016,PIONEER NATURAL RESOURCES USA INC,400980915,WATER GATHERING SYSTEM/LINE,37.25136,-104.72047,LAS ANIMAS,0,0,0,NON-CROP LAND,,0,0,Crews in the area reported a leak at the Muffins 14-18 well site yesterday. It appears the freeze may have caused the above ground gathering line to brake. The lease operator was notified and was isolated upon arrival. It is estimated that 3bbls of produced water were spilled. the water did not leave the locations and No State Waters were involved.
01/30/2016,01/29/2016,PIONEER NATURAL RESOURCES USA INC,400981126,PIT,37.24067,-104.76443,LAS ANIMAS,0,0,0,NON-CROP LAND,,0,1,The production pit on the Hill 33-22 well site overflowed. The Produced water did leave location and ran offsite to the east flowing into a landowner pond going past the pond ending in a dry arroyo. The pond and arroyo were considered waters of the state and a call was made to the CDPHE Hotline. The well was turned off until the pit level can be lowerd to below freeboard. It is estimated the 15bbls of produced water were spilled.
01/30/2016,01/30/2016,PIONEER NATURAL RESOURCES USA INC,400981130,WATER GATHERING SYSTEM/LINE,37.26989,-104.73016,LAS ANIMAS,0,0,0,NON-CROP LAND,,0,0,The lease Operator found a valve on the gathering line at the well head split open spraying water on the location. For reference the spill occured on the Frodo 33-12 well site. It is estimated that 10bbls of produced water were spilled and it did leave location running offsite to the west about 400'. No State Waters were involed. It appears that freeze may have caused the valve to split. The leak was isolated upon Lease operator arrival.
02/05/2016,02/02/2016,PIONEER NATURAL RESOURCES USA INC,400984560,WATER GATHERING SYSTEM/LINE,37.14783,-104.85998,LAS ANIMAS,0,0,0,NON-CROP LAND,,0,1,Well went down in sub zero temperatures. Water gathering line froze and expanded causing the 2in valve to separate. Gathering water then released and caused a spill of approximately 750bbls of produced water.The spill did enter Waters of the State with live water.The leak was isolated. A call was made to CDPHE hotline. Our envirematl consultants were on site shortly after and collected water samples of the spill at live water and up and down stream samples.
02/05/2016,01/31/2016,PIONEER NATURAL RESOURCES USA INC,400984591,WATER GATHERING SYSTEM/LINE,37.21573,-104.75539,LAS ANIMAS,0,0,0,NON-CROP LAND,,0,0,"Electric well was in normal operation and went down over night for reference the well site was the Ernestine 12-35. The water that was in the above ground lines at well head froze and split the check valve on the water gathering, It is estimated that 10bbls of produced water were spilled. The spill did leave location. No State Waters were involved."
02/06/2016,02/05/2016,PIONEER NATURAL RESOURCES USA INC,400984906,WATER GATHERING SYSTEM/LINE,37.27489,-104.80337,LAS ANIMAS,0,0,0,NON-CROP LAND,,0,0,We had a spill that occurred yesterday 2/5/2016 on the Willys 32-8 TR well site (API 050-071-08688). The spill was reported at around 1:40PM and a lease operator was called. The leak was isolated. It appears that a 2” Balon valve on the above ground gathering line froze and separated at the threads on the valve spilling an estimated 10bbls of produced water. The spill did leave location a short distance to the North of the site. No State Waters were involved. Repairs and investigation will follow.
02/08/2016,02/07/2016,PIONEER NATURAL RESOURCES USA INC,400985108,WATER GATHERING SYSTEM/LINE,37.24827,-104.78031,LAS ANIMAS,0,0,0,NON-CROP LAND,,0,1,We had a spill that was found on the Lincoln Canyon 31-21 well site. When the operator arrived he found the 2” steel gathering line inside the meter house had frozen and split. The leak was isolated. It is estimated that 30bbls of produced water were spilled. The spill did leave location running to the south and entering a dry drainage bottom that was considered Waters of the State with no live water. A call was made the CDPHE hotline.
02/25/2016,02/24/2016,PIONEER NATURAL RESOURCES USA INC,400995679,WATER GATHERING SYSTEM/LINE,37.29594,-104.68822,LAS ANIMAS,0,0,0,NON-CROP LAND,,0,1,We had a spill that occured on the gathering line going to the E. Budd 24-33 well site. The Lease Operator found a break in the gathering line on the access road to the site. The leak was isolated immediately and is being prepped for repair. The leak ran down the lease road to the south entering a meadow then through a culvert headed back north and ended in a dry drainage that was considered Waters of the State with no live water. It is estimated that 400bbls of produced water were spilled. A call was made to the CDPHE Hotline. Water from this spill normally goes to CDPHE permitted outfall #065. The spill occured on the accesss road to the referenced site wich is in a different section and QTRQTR than the well site.
03/13/2016,03/11/2016,PIONEER NATURAL RESOURCES USA INC,401004573,WATER GATHERING SYSTEM/LINE,37.2285,-104.77975,LAS ANIMAS,0,0,0,NON-CROP LAND,,0,0,We had a break in a gathering line on the Cervante 43-28 (API 05-071-09234) location that was found  by crews in the area. Calls were made and the Lease operator was notified. The leak was  isolated  when he arrived. Most of the spill remained on the location but a small amount ran about 10’ down the access road were it ended. It is estimated that 3bbls of produced water were spilled with No State Waters involved. Plans are being made to repair the line and investigate
04/24/2016,04/22/2016,PIONEER NATURAL RESOURCES USA INC,401034851,WELL,37.23537,-104.72915,LAS ANIMAS,0,0,0,NON-CROP LAND,,0,0,A third party contractor for Pioneer arrived on site and found the packing on the well head leaking. Calls were made and the Lease operator arrived and replaced the packing. It is estimated the 20bbls of produced water were spilled on the location. All of the water remained on site. No state waters were involved. The water from this well normally goes to CDPHE permitted outfall: Joyce 057A
05/10/2016,05/10/2016,PIONEER NATURAL RESOURCES USA INC,401044830,WELL,37.31515,-104.70061,LAS ANIMAS,0,0,0,NON-CROP LAND,,0,0,We had a spill that occurred today on the El Coto 13-29 well site (API 05-071-08930). A drip truck driver arrived on location around 10:30AM and found a ½ valve on the well head open spraying water on the ground. The driver shut the valve and notified the lease operator. It is estimated that 5bbls of produced water were spilled. Some water did run down the lease road about 150’. No state waters were involved.
05/16/2016,05/15/2016,PIONEER NATURAL RESOURCES USA INC,401047991,PIT,37.22328,-104.78842,LAS ANIMAS,0,0,0,NON-CROP LAND,,0,0,"We had a spill that was found yesterday 5/15/2016 at around 2:45PM on the Sundance 24-28(API 05-071-09470) by a water truck driver. The driver began lowering the pit level immediately and notified the lease operator. It is estimated that 10bbls of produced water were spilled. All of the water remained on the location, no state waters were involved. Some of the water spilled was recovered while the truck was present."
06/28/2016,06/27/2016,PIONEER NATURAL RESOURCES USA INC,401069928,WELL,37.22327,-104.78842,LAS ANIMAS,0,0,0,NON-CROP LAND,,0,0,We had a spill that occurred yesterday on the Sundance 24-28 (API 05-071-09470) that was found by the Lease Operator at around 10:30 AM. The operator found water leaking at a threaded nipple on the well head. The Operator isolated the leak immediately. It is estimated that 10bbls of produced water were spilled. All of the water remained on location with no state waters involved.
07/18/2016,07/15/2016,PIONEER NATURAL RESOURCES USA INC,401079652,WATER GATHERING SYSTEM/LINE,37.1837,-104.66253,LAS ANIMAS,0,0,0,NON-CROP LAND,,0,0,We had a spill that was found on 7/15/16 at around 10 AM on the Midway 23-10 (API 05-071-06546) well site. The leak was isolated upon discovery and it appears to be a break in the gathering line at the well head. It is estimated that 5bbls of produced water were spilled with no state waters involved. The spill did leave the location running off of the north side ending before it crossed the lease road
07/21/2016,07/20/2016,PIONEER NATURAL RESOURCES USA INC,401081720,WATER GATHERING SYSTEM/LINE,37.27211,-104.77516,LAS ANIMAS,0,0,0,NON-CROP LAND,,0,0,We had a spill that was found by the Lease Operator on 7/20/16 at around 12:15 PM on the Triumph 13-10 lease road. The leak was isolated upon discovery and is estimated that 15-20bbls of produced water were spilled. It appears to be a break in the gathering line at the intersection of the lease roads. The water in this line normally goes to CDPHE permitted outfall- Milano #116. No state waters were involved. Plans for repairs are being made. The spill ran down the lease road and through a culvert where it ended.
